id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
971564169091630541,447208185,2022-02-28,,,,,f,1.0,1.0,['phone'],f,t,Maltepe,40.96967681739402,29.12484068423509,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Washer"", ""Outdoor dining area"", ""Kitchen"", ""TV"", ""Lock on bedroom door"", ""Wifi""]",800.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
971657676439281184,533618679,2023-08-24,,,,,f,1.0,2.0,"['email', 'phone']",f,t,Esenyurt,41.02598653545941,28.676678761839863,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""TV"", ""Dedicated workspace"", ""Lock on bedroom door""]",400.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
972263876844960397,535260852,2023-09-03,,,,0%,f,1.0,3.0,"['email', 'phone']",t,t,Arnavutkoy,41.20304,28.76155,Private room in guesthouse,Private room,1,1.0,1 bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""TV"", ""Smoking allowed"", ""Exterior security cameras on property"", ""Pets allowed"", ""Wifi""]",675.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,1,0,0,269,0,0,0.0,2023-10-05,2023-10-05,4.0,5.0,5.0,3.0,3.0,3.0,3.0,,f,1,0,1,0,0.06
972278980400233141,511903274,2023-04-26,,,,0%,f,1.0,1.0,"['email', 'phone']",t,t,Kucukcekmece,41.004094800910686,28.7742156162858,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Coffee maker: pour-over coffee"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""Hot water"", ""Dishes and silverware"", ""Body soap"", ""Books and reading material"", ""Washer"", ""Hangers"", ""Paid dryer \u2013 In building"", ""Cleaning products"", ""Free parking on premises"", ""Essentials"", ""Hot water kettle"", ""Wifi"", ""Oven"", ""TV"", ""Smoking allowed"", ""Central heating"", ""Lock on bedroom door"", ""Dishwasher"", ""Freezer"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Bathtub"", ""Ethernet connection""]",591.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
972296711561252892,261530302,2019-05-13,,,,,f,1.0,2.0,['phone'],t,t,Esenyurt,41.01969,28.66262,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,"[""Washer"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Wifi""]",525.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
972327064870464163,535267262,2023-09-03,"İstanbul, Turkey",a few days or more,0%,0%,f,1.0,1.0,['phone'],f,t,Atasehir,41.00064958531001,29.087713547050956,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""Pets allowed"", ""Lock on bedroom door"", ""Wifi""]",272.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
972327685913579207,535254715,2023-09-03,,,,,f,1.0,1.0,['phone'],f,t,Pendik,40.919021768746816,29.289272502064705,Private room in rental unit,Private room,1,2.5,2.5 baths,1.0,2.0,"[""Washer"", ""Fire extinguisher"", ""Pool"", ""Kitchen"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Lake access"", ""Wifi"", ""Exercise equipment""]",644.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
972413662308951246,340437278,2020-03-05,"İstanbul, Turkey",a few days or more,0%,,f,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Uskudar,41.01605026969635,29.07547810823191,Room in hotel,Private room,1,1.0,1 bath,1.0,1.0,"[""Washer"", ""First aid kit"", ""Hot tub"", ""Air conditioning"", ""Fire extinguisher"", ""Kitchen"", ""Smoking allowed"", ""Building staff"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Self check-in""]",644.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,1,0,0,269,0,0,0.0,2023-10-13,2023-10-13,3.0,3.0,2.0,5.0,5.0,5.0,3.0,,f,1,0,1,0,0.06
971873374294767814,535196350,2023-09-02,"İstanbul, Turkey",a few days or more,0%,,f,1.0,1.0,['phone'],t,t,Sancaktepe,40.9851,29.22389,Private room in rental unit,Private room,15,1.5,1.5 shared baths,3.0,9.0,"[""Washer"", ""First aid kit"", ""Outdoor dining area"", ""Air conditioning"", ""Fire extinguisher"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""BBQ grill""]",720.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
971977592377576930,103174398,2016-11-10,"İstanbul, Turkey",,,,f,1.0,3.0,"['email', 'phone']",t,t,Uskudar,40.99748257188099,29.06244407545092,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""Free parking on premises"", ""Lock on bedroom door"", ""Wifi""]",826.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
972143873264715016,70887710,2016-05-08,"Istanbul, Turkey",within a few hours,100%,9%,f,1.0,5.0,"['email', 'phone']",t,t,Sisli,41.06267830968158,28.999550859422275,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Wine glasses"", ""Cooking basics"", ""Stove"", ""Dedicated workspace"", ""Hot water"", ""Dishes and silverware"", ""Shower gel"", ""Cleaning products"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Hot water kettle"", ""Wifi"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Oven"", ""Conditioner"", ""Piano"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Coffee"", ""Paid washer \u2013 In unit"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Clothing storage: closet"", ""Coffee maker"", ""Refrigerator""]",855.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,30,60,90,365,2025-03-27,29,0,0,280,3,0,0.0,2023-09-07,2024-01-19,4.97,4.97,4.93,5.0,5.0,5.0,4.86,,f,1,0,1,0,1.53
972483241170617098,535323326,2023-09-03,,,,,f,1.0,1.0,"['email', 'phone']",f,t,Beylikduzu,41.00051,28.65595,Private room in rental unit,Private room,2,1.0,1 bath,2.0,2.0,"[""Washer"", ""Pool"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Lock on bedroom door"", ""Wifi""]",800.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
975837919544183837,530707899,2023-08-08,,,,,f,3.0,4.0,"['email', 'phone']",f,t,Kagithane,41.08564,29.00127,Private room in rental unit,Private room,2,0.5,Half-bath,1.0,1.0,"[""Washer"", ""Paid parking on premises"", ""Kitchen"", ""TV"", ""Lock on bedroom door"", ""Wifi""]",828.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,,30,60,90,270,2025-03-27,0,0,0,270,0,0,0.0,,,,,,,,,,,f,3,1,2,0,
973042941817740580,535445802,2023-09-04,,,,0%,f,1.0,1.0,['phone'],t,t,Besiktas,41.05026516351855,29.019474311721154,Room in hotel,Private room,3,1.0,1 bath,1.0,2.0,"[""Fire extinguisher"", ""Air conditioning"", ""TV"", ""Building staff"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Wifi"", ""Self check-in""]",973.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
976023182126414763,280421371,2019-07-29,"Istanbul, Turkey",,,0%,f,2.0,2.0,"['email', 'phone']",t,t,Kagithane,41.08499620517989,28.99861270583289,Private room in rental unit,Private room,3,2.0,2 baths,1.0,2.0,"[""Washer"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Wifi"", ""BBQ grill""]",556.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,364,2025-03-27,1,0,0,279,0,0,0.0,2023-09-09,2023-09-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,0,2,0,0.05
973376625550878867,535496971,2023-09-04,"İstanbul, Turkey",,,,f,1.0,2.0,"['email', 'phone']",t,t,Uskudar,41.0024630522522,29.061949923634533,Private room in home,Private room,2,1.0,1 bath,1.0,2.0,"[""Washer"", ""Kitchen"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Wifi""]",451.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
976074808613831554,280421371,2019-07-29,"Istanbul, Turkey",,,0%,f,2.0,2.0,"['email', 'phone']",t,t,Kagithane,41.08510230056475,29.00076257325063,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,"[""Washer"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Wifi""]",525.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,2,0,2,0,
976087555996255708,326030624,2020-01-09,,,,25%,f,1.0,1.0,"['email', 'phone']",t,t,Beykoz,41.09041,29.09122,Private room in rental unit,Private room,2,2.0,2 baths,2.0,1.0,"[""Fire extinguisher"", ""Kitchen"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Refrigerator"", ""Wifi""]",700.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,30,60,90,270,2025-03-27,2,0,0,270,0,0,0.0,2023-09-30,2023-10-15,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,t,1,0,1,0,0.11
976162282731842296,531969974,2023-08-15,"İstanbul, Turkey",,,100%,f,2.0,2.0,"['email', 'phone']",t,t,Basaksehir,41.10744,28.81006,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Refrigerator"", ""Wifi""]",782.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,5,0,0,269,0,0,0.0,2023-09-17,2023-10-27,5.0,5.0,5.0,5.0,4.8,4.8,5.0,,f,2,1,1,0,0.27
976206825737985231,536188166,2023-09-08,"İstanbul, Turkey",within an hour,100%,,f,1.0,1.0,"['email', 'phone']",t,t,Maltepe,40.92403,29.1259,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Paid parking on premises"", ""Kitchen"", ""Pets allowed"", ""Wifi""]",361.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,179,2025-03-27,0,0,0,179,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
976534914733960645,422706063,2021-09-12,"İstanbul, Turkey",,,,f,1.0,1.0,['phone'],t,t,Tuzla,40.83473873411867,29.306549951434132,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Wifi""]",800.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
973743810265931099,530707899,2023-08-08,,,,,f,3.0,4.0,"['email', 'phone']",f,t,Kagithane,41.08657566739807,29.000276072945717,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Washer"", ""Paid parking on premises"", ""Kitchen"", ""TV"", ""Lock on bedroom door"", ""Wifi""]",736.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,3,1,2,0,
973757887337639853,490616762,2022-12-07,"Esenyurt, Turkey",,,0%,f,1.0,2.0,"['email', 'phone']",t,t,Esenyurt,41.01403,28.67016,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,4.0,"[""Washer"", ""Shared pool"", ""Outdoor dining area"", ""Children\u2019s books and toys"", ""Children's playroom"", ""Kitchen"", ""High chair"", ""Free parking on premises"", ""Dishes and silverware"", ""Pool table"", ""Smoking allowed"", ""Heating"", ""Pets allowed"", ""Carbon monoxide alarm"", ""Backyard"", ""Refrigerator"", ""Wifi"", ""Exercise equipment""]",912.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,,30,60,90,271,2025-03-27,0,0,0,271,0,0,0.0,,,,,,,,,,,f,1,1,0,0,
973773532763159836,453637367,2022-04-10,,within a few hours,100%,,f,1.0,1.0,['phone'],t,t,Maltepe,40.955659158454935,29.10483183397685,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Washer"", ""Air conditioning"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Smoking allowed"", ""Dedicated workspace"", ""Wifi"", ""Exercise equipment""]",750.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
973903468841449871,535659555,2023-09-05,,within an hour,92%,62%,f,10.0,11.0,['phone'],f,t,Fatih,41.00293055664372,28.952668037476496,Room in hotel,Private room,1,1.0,1 bath,1.0,1.0,"[""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Self check-in"", ""Hangers"", ""Cleaning products"", ""Room-darkening shades"", ""Clothing storage: closet and wardrobe"", ""Free parking on premises"", ""Shampoo"", ""Heating"", ""Wifi"", ""Extra pillows and blankets"", ""Bidet"", ""TV"", ""Smoking allowed"", ""Building staff"", ""Hair dryer"", ""Iron"", ""Bed linens"", ""Pets allowed"", ""Carbon monoxide alarm"", ""Refrigerator""]",551.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,12,25,55,235,2025-03-29,7,3,1,235,3,18,9918.0,2023-09-18,2025-03-08,4.71,4.86,4.71,4.86,4.86,4.71,4.43,20220912,f,8,0,8,0,0.38
976558531961830219,465829306,2022-06-24,,,,100%,f,2.0,2.0,"['email', 'phone']",f,t,Fatih,41.0170389,28.95196,Room in hotel,Private room,3,1.0,1 private bath,1.0,2.0,"[""Iron"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Smoking allowed"", ""Refrigerator"", ""Wifi"", ""Hair dryer""]",970.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,271,2025-03-27,3,2,0,271,3,255,247350.0,2024-01-10,2024-06-12,3.33,3.67,3.0,4.0,4.0,4.67,3.33,19-3543,t,2,0,2,0,0.2
973967989527190831,502951174,2023-02-26,"İstanbul, Turkey",within an hour,100%,99%,f,21.0,33.0,"['email', 'phone']",t,t,Besiktas,41.04614,29.00206,Private room in rental unit,Private room,2,0.0,0 shared baths,1.0,1.0,"[""Wine glasses"", ""Dining table"", ""Exercise equipment: free weights, yoga mat"", ""Washer"", ""Body soap"", ""Hot water kettle"", ""Lockbox"", ""Bed linens"", ""Cooking basics"", ""First aid kit"", ""Dishwasher"", ""Long term stays allowed"", ""Self check-in"", ""TV"", ""Iron"", ""Stove"", ""Drying rack for clothing"", ""Ethernet connection"", ""Pets allowed"", ""Kitchen"", ""Freezer"", ""Room-darkening shades"", ""Oven"", ""Luggage dropoff allowed"", ""Paid parking off premises"", ""Essentials"", ""Coffee maker"", ""Mosquito net"", ""Wifi"", ""Extra pillows and blankets"", ""Coffee"", ""Hair dryer"", ""Microwave"", ""Hangers"", ""Cleaning available during stay"", ""Clothing storage"", ""Blender"", ""Baking sheet"", ""Heating"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Free street parking"", ""Books and reading material"", ""Crib"", ""Hot water"", ""Smoke alarm"", ""Refrigerator""]",693.0,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,36,66,310,2025-04-01,7,5,1,251,5,30,20790.0,2023-09-29,2025-03-04,4.86,5.0,5.0,5.0,4.71,5.0,4.86,81-2387,t,20,17,3,0,0.38
973992797675036882,502779062,2023-02-25,,,,,f,1.0,2.0,['phone'],f,t,Maltepe,40.95094,29.11329,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,"[""Coffee maker: pour-over coffee"", ""Cooking basics"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Dining table"", ""Baking sheet"", ""Essentials"", ""Hot water kettle"", ""Wifi"", ""Extra pillows and blankets"", ""Oven"", ""Central heating"", ""Dishwasher"", ""Gas stove"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Bathtub"", ""Bed linens"", ""Refrigerator""]",1000.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
974041649398614564,535699150,2023-09-05,"İstanbul, Turkey",,,,f,1.0,1.0,['phone'],f,t,Uskudar,41.0151003,29.0150548,Private room in home,Private room,1,1.0,1 bath,1.0,1.0,"[""Iron"", ""Kitchen"", ""Free parking on premises"", ""Pets allowed"", ""Wifi"", ""Hair dryer""]",334.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
974333007670993459,130734329,2017-05-17,"Bodrum, Turkey",,,,f,4.0,9.0,"['email', 'phone']",t,t,Bakirkoy,40.98711366078596,28.876937480612103,Private room in bed and breakfast,Private room,1,1.0,1 shared bath,1.0,2.0,"[""Free street parking"", ""Wine glasses"", ""Coffee maker: pour-over coffee"", ""Cooking basics"", ""Stove"", ""Window guards"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Books and reading material"", ""Washer"", ""Hangers"", ""Garden view"", ""Dining table"", ""Cleaning available during stay"", ""Mosquito net"", ""Baking sheet"", ""Long term stays allowed"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Oven"", ""Portable fans"", ""TV"", ""Piano"", ""Central heating"", ""Lock on bedroom door"", ""Dishwasher"", ""Backyard"", ""Freezer"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Paid parking off premises"", ""Kitchen"", ""Host greets you"", ""Patio or balcony"", ""Bed linens"", ""Pets allowed"", ""Refrigerator""]",1000.0,101,300,101.0,101.0,300.0,300.0,101.0,300.0,t,29,59,89,364,2025-03-27,0,0,0,279,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
976887722197132156,504423591,2023-03-08,"İstanbul, Turkey",within an hour,100%,94%,f,5.0,13.0,"['email', 'phone']",t,t,Beyoglu,41.04157929386127,28.98033669071108,Shared room in bed and breakfast,Shared room,16,8.0,8 shared baths,1.0,50.0,"[""Free street parking"", ""Wine glasses"", ""Air conditioning"", ""Fire extinguisher"", ""Stove"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Breakfast"", ""Washer"", ""Hangers"", ""Safe"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Cleaning available during stay"", ""Heating"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Dryer"", ""Mini fridge"", ""TV"", ""Laundromat nearby"", ""Dishwasher"", ""Freezer"", ""Hair dryer"", ""BBQ grill"", ""First aid kit"", ""Outdoor dining area"", ""Coffee"", ""Paid parking off premises"", ""Bed linens"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Refrigerator""]",429.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,30,60,90,365,2025-03-27,7,6,0,280,6,36,15444.0,2023-09-21,2024-11-24,4.71,4.57,4.43,4.86,4.57,4.71,4.29,Exempt,f,5,3,1,1,0.38
976948297844170083,426612351,2021-10-09,"İstanbul, Turkey",,,,f,1.0,1.0,"['email', 'phone']",t,t,Uskudar,41.0037179,29.0625161,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Cooking basics"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Body soap"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Dining table"", ""Clothing storage: closet and wardrobe"", ""Shampoo"", ""Baking sheet"", ""Long term stays allowed"", ""Essentials"", ""Hot water kettle"", ""Blender"", ""Wifi"", ""Extra pillows and blankets"", ""Double oven"", ""Luggage dropoff allowed"", ""Portable fans"", ""Portable heater"", ""TV"", ""Smoking allowed"", ""Central heating"", ""Lock on bedroom door"", ""Dishwasher"", ""Gas stove"", ""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Iron"", ""Outdoor dining area"", ""Coffee"", ""Kitchen"", ""Pets allowed"", ""Coffee maker""]",960.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,0,0,0,0,2025-03-28,0,0,0,0,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
974563646394134396,535807222,2023-09-06,"İstanbul, Turkey",a few days or more,0%,,f,1.0,1.0,['phone'],t,t,Kadikoy,40.98880390191248,29.07066341489553,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Washer"", ""First aid kit"", ""Air conditioning"", ""Fire extinguisher"", ""Pool"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Wifi""]",720.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
977308520489727861,429888420,2021-11-01,,,,,f,1.0,1.0,"['email', 'phone']",t,t,Kadikoy,40.98272061962695,29.08718159492974,Private room in rental unit,Private room,1,2.0,2 baths,1.0,1.0,"[""First aid kit"", ""Outdoor dining area"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Exercise equipment""]",600.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
977347172719508607,339786910,2020-03-02,"İstanbul, Turkey",,,0%,f,1.0,1.0,"['email', 'phone']",t,t,Arnavutkoy,41.18570295045964,28.74847613275051,Private room in rental unit,Private room,3,1.0,1 bath,1.0,2.0,"[""Washer"", ""Iron"", ""Outdoor dining area"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Smoking allowed"", ""Exterior security cameras on property"", ""Pets allowed"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi"", ""Lake access"", ""Beach access \u2013 Beachfront"", ""Hair dryer"", ""BBQ grill""]",380.0,100,1125,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,30,60,90,270,2025-03-27,0,0,0,270,0,0,0.0,,,,,,,,,,,f,1,0,1,0,
974637847551320994,376359342,2020-11-20,"İstanbul, Turkey",within a few hours,100%,,f,1.0,4.0,['phone'],t,t,Sisli,41.04272589876288,28.984205980177297,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Washer"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Exterior security cameras on property"", ""Wifi""]",520.0,100,365,100.0,100.0,1125.0,1125.0,100.0,1125.0,t,0,0,0,175,2025-03-28,0,0,0,175,0,0,0.0,,,,,,,,,,,t,1,1,0,0,
977455225999763763,250346019,2019-03-21,,a few days or more,33%,0%,f,2.0,2.0,"['email', 'phone']",t,t,Sisli,41.055018814066095,28.98242662177664,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,"[""Washer"", ""Fire pit"", ""Fire extinguisher"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Wifi"", ""BBQ grill""]",548.0,100,365,100.0,100.0,365.0,365.0,100.0,365.0,t,29,59,89,269,2025-03-27,0,0,0,269,0,0,0.0,,,,,,,,,,,f,2,2,0,0,
