id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
669271070006498094,20684983,2014-08-29,"Munich, Germany",within an hour,100%,99%,t,18.0,21.0,"['email', 'phone']",t,t,Feldmoching-Hasenbergl,48.19145,11.54956,Entire rental unit,Entire home/apt,8,2.0,2 baths,5.0,5.0,"[""Outdoor dining area"", ""Luggage dropoff allowed"", ""Iron"", ""Drying rack for clothing"", ""Hangers"", ""Free dryer \u2013 In building"", ""Dishwasher"", ""Shower gel"", ""Baking sheet"", ""Essentials"", ""Bed linens"", ""Portable fans"", ""Electric stove"", ""Elevator"", ""Cleaning available during stay"", ""Clothing storage: closet"", ""Central heating"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""TV"", ""Pack \u2019n play/Travel crib"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Keypad"", ""Dedicated workspace"", ""Coffee maker: pour-over coffee"", ""Room-darkening shades"", ""Outdoor furniture"", ""Free washer \u2013 In building"", ""Cleaning products"", ""Private patio or balcony"", ""Dining table"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Body soap"", ""Long term stays allowed"", ""Bathtub"", ""Free parking on premises""]",359.0,3,365,2.0,3.0,365.0,365.0,3.0,365.0,t,7,18,32,178,2025-06-25,94,28,1,98,26,168,60312.0,2022-07-24,2025-06-06,4.73,4.84,4.83,4.88,4.76,4.67,4.52,f,8,8,0,0,2.64
669479711919411062,41546475,2015-08-15,"Munich, Germany",within an hour,100%,100%,f,1.0,4.0,['phone'],t,f,Tudering-Riem,48.13072421970851,11.688523763714134,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Pets allowed"", ""Wifi"", ""Kitchen"", ""Free parking on premises"", ""Smoke alarm"", ""Washer"", ""TV""]",148.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,24,54,69,300,2025-06-25,2,2,1,125,0,12,1776.0,2025-01-17,2025-06-05,4.0,4.5,3.5,5.0,5.0,5.0,4.0,t,1,1,0,0,0.38
669856374083271026,108680955,2016-12-27,Germany,a few days or more,0%,0%,f,1.0,2.0,"['email', 'phone']",t,t,Pasing-Obermenzing,48.14584,11.47307,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Pets allowed"", ""Drying rack for clothing"", ""Blender"", ""Induction stove"", ""Extra pillows and blankets"", ""Jean&Len shampoo"", ""Carbon monoxide alarm"", ""Jean&Len body soap"", ""Baking sheet"", ""Essentials"", ""Bed linens"", ""Free street parking"", ""Elevator"", ""Portable air conditioning"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Smoking allowed"", ""Hair dryer"", ""Dedicated workspace"", ""Free washer \u2013 In unit"", ""Room-darkening shades"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""Mini fridge"", ""Freezer"", ""Wifi"", ""Jean&Len conditioner"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage: walk-in closet and closet"", ""Bathtub"", ""Free parking on premises""]",51.0,3,15,3.0,3.0,15.0,15.0,3.0,15.0,t,5,26,56,56,2025-06-25,5,0,0,56,0,0,0.0,2022-09-18,2023-12-31,5.0,4.8,4.8,5.0,5.0,4.8,5.0,f,1,1,0,0,0.15
669954685462252421,118984981,2017-03-03,"Munich, Germany",within a day,57%,40%,f,1.0,1.0,"['email', 'phone']",t,t,Pasing-Obermenzing,48.16434,11.48025,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Luggage dropoff allowed"", ""Oven"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Shared backyard"", ""Exercise equipment: free weights, yoga mat"", ""Hangers"", ""Extra pillows and blankets"", ""Garden view"", ""Baking sheet"", ""Essentials"", ""Bed linens"", ""HDTV with standard cable"", ""Free street parking"", ""Stove"", ""Host greets you"", ""Cleaning available during stay"", ""Central heating"", ""Smoke alarm"", ""Wine glasses"", ""Paid washer \u2013 In building"", ""Refrigerator"", ""Paid dryer \u2013 In building"", ""Coffee maker: espresso machine"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Room-darkening shades"", ""Books and reading material"", ""Cleaning products"", ""Private patio or balcony"", ""Dining table"", ""Freezer"", ""Wifi"", ""Hot water"", ""Teufel sound system"", ""Cooking basics"", ""Dishes and silverware"", ""Body soap"", ""Long term stays allowed"", ""Bathtub""]",72.0,12,60,2.0,12.0,60.0,60.0,11.9,60.0,t,18,42,42,42,2025-06-25,8,0,0,42,1,0,0.0,2022-08-18,2024-05-13,5.0,4.88,4.75,5.0,5.0,4.88,4.75,f,1,1,0,0,0.23
670686350793482345,151432482,2017-09-20,Germany,within an hour,100%,97%,t,2.0,3.0,"['email', 'phone']",t,t,Laim,48.14163184016196,11.516586035534685,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Lock on bedroom door"", ""Oven"", ""Microwave"", ""Blender"", ""Hangers"", ""Dishwasher"", ""Ethernet connection"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Free street parking"", ""Elevator"", ""Stove"", ""Host greets you"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""TV"", ""Heating"", ""Kitchen"", ""Bread maker"", ""Hair dryer"", ""Room-darkening shades"", ""Coffee"", ""Cleaning products"", ""Freezer"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Long term stays allowed"", ""Bathtub""]",60.0,3,120,1.0,3.0,120.0,120.0,3.0,120.0,t,22,52,71,136,2025-06-26,87,23,2,136,36,138,8280.0,2022-07-27,2025-06-08,4.9,4.93,4.86,4.94,4.94,4.71,4.72,f,2,0,2,0,2.45
671177434271544588,469534544,2022-07-14,"Munich, Germany",within a day,100%,50%,f,1.0,1.0,"['email', 'phone']",t,t,Sendling-Westpark,48.10739419999999,11.5087723,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""HDTV with Netflix"", ""Oven"", ""First aid kit"", ""Carbon monoxide alarm"", ""Shower gel"", ""Essentials"", ""Toaster"", ""Stove"", ""Coffee maker"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Cleaning products"", ""Freezer"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Bathtub"", ""Exercise equipment""]",90.0,7,365,7.0,7.0,365.0,365.0,7.0,365.0,t,0,0,22,102,2025-06-25,11,1,0,102,3,14,1260.0,2022-09-04,2025-01-02,4.73,4.73,4.18,4.73,4.82,4.82,4.73,f,1,1,0,0,0.32
671375787195429991,101007975,2016-10-24,"Munich, Germany",,,100%,f,1.0,1.0,"['email', 'phone']",t,t,Bogenhausen,48.15076,11.60595,Entire condo,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,"[""Kitchen"", ""Free parking on premises"", ""Hair dryer"", ""Courtyard view"", ""Smoke alarm"", ""Garden view"", ""Washer"", ""TV""]",249.0,7,14,7.0,7.0,14.0,14.0,7.0,14.0,t,0,0,0,207,2025-06-26,2,1,0,31,0,14,3486.0,2023-07-05,2025-04-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.08
671463182621039323,469589691,2022-07-15,"Munich, Germany",within a few hours,100%,75%,t,2.0,2.0,"['email', 'phone']",t,t,Ludwigsvorstadt-Isarvorstadt,48.12985637343303,11.572968545873088,Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,2.0,"[""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Drying rack for clothing"", ""Paid street parking off premises"", ""Extra pillows and blankets"", ""Shower gel"", ""Single oven"", ""Essentials"", ""Toaster"", ""Baking sheet"", ""Bed linens"", ""Electric stove"", ""Elevator"", ""Host greets you"", ""Laundromat nearby"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Single level home"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Room-darkening shades"", ""Books and reading material"", ""Free washer \u2013 In building"", ""Cleaning products"", ""Dining table"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Backyard""]",54.0,1,365,1.0,4.0,365.0,365.0,1.1,365.0,t,9,22,22,22,2025-06-25,64,55,3,22,26,255,13770.0,2022-09-09,2025-06-14,4.97,4.89,4.83,4.91,4.97,4.95,4.88,f,1,0,1,0,1.88
671676923575558222,48173970,2015-11-04,"Munich, Germany",within an hour,100%,100%,t,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Sendling-Westpark,48.12497044215384,11.517677083611488,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Exterior security cameras on property"", ""Luggage dropoff allowed"", ""Alverde conditioner"", ""Iron"", ""Clothing storage: wardrobe"", ""Microwave"", ""Blender"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: drip coffee maker, espresso machine, french press"", ""First aid kit"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Shower gel"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Alverde body soap"", ""Free street parking"", ""Alverde shampoo"", ""Portable air conditioning"", ""Laundromat nearby"", ""Pocket wifi"", ""Cleaning available during stay"", ""Central heating"", ""Smoke alarm"", ""Hot water kettle"", ""Fast wifi \u2013 360 Mbps"", ""Wine glasses"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Dedicated workspace"", ""OK refrigerator"", ""Room-darkening shades"", ""Books and reading material"", ""Coffee"", ""Cleaning products"", ""Dining table"", ""Freezer"", ""Fire extinguisher"", ""Lockbox"", ""Hot water"", ""Cooking basics"", ""Samsung  induction stove"", ""Dishes and silverware"", ""36 inch HDTV with Amazon Prime Video, Apple TV, Fire TV, Netflix, standard cable"", ""Bathtub""]",89.0,3,275,2.0,3.0,1125.0,1125.0,3.0,1125.0,t,2,18,41,41,2025-06-25,115,36,4,41,44,216,19224.0,2022-07-24,2025-06-17,4.91,4.93,4.96,4.94,4.95,4.63,4.8,f,1,1,0,0,3.23
672664148273626399,214567691,2018-09-10,"Oberhaching, Germany",within a few hours,100%,100%,t,1.0,1.0,['phone'],t,t,Ludwigsvorstadt-Isarvorstadt,48.12565,11.55084,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Oven"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Dishwasher"", ""Carbon monoxide alarm"", ""55 inch HDTV with Apple TV"", ""Shower gel"", ""Baking sheet"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Shared backyard \u2013 Not fully fenced"", ""Stove"", ""Host greets you"", ""Cleaning available during stay"", ""Smoke alarm"", ""Wine glasses"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Room-darkening shades"", ""Cleaning products"", ""Dining table"", ""Freezer"", ""Wifi"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Courtyard view"", ""Body soap""]",251.0,1,16,1.0,1.0,16.0,16.0,1.0,16.0,t,29,57,87,170,2025-06-25,26,19,1,170,15,114,28614.0,2022-09-25,2025-06-04,4.96,4.88,4.81,5.0,5.0,4.92,4.65,f,1,1,0,0,0.78
673084932746290300,10283296,2013-11-26,"Munich, Germany",a few days or more,0%,0%,f,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Ramersdorf-Perlach,48.12131,11.59768,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Iron"", ""Drying rack for clothing"", ""Oven"", ""Blender"", ""Hangers"", ""Dove body soap"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Shower gel"", ""Essentials"", ""Mountain view"", ""Toaster"", ""Bed linens"", ""Elevator"", ""City skyline view"", ""Central heating"", ""Dove shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Paid washer \u2013 In building"", ""Refrigerator"", ""Paid dryer \u2013 In building"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Coffee maker: pour-over coffee"", ""Room-darkening shades"", ""HDTV with Apple TV, Netflix"", ""Books and reading material"", ""Coffee"", ""Outdoor furniture"", ""Cleaning products"", ""Mini fridge"", ""Dining table"", ""Freezer"", ""Wifi"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Bathtub""]",126.0,10,365,10.0,10.0,365.0,365.0,10.0,365.0,t,23,53,73,336,2025-06-25,1,0,0,161,0,0,0.0,2022-11-01,2022-11-01,5.0,5.0,4.0,5.0,5.0,4.0,4.0,f,1,1,0,0,0.03
673571724130191200,446752152,2022-02-25,,within an hour,100%,100%,f,2.0,5.0,"['email', 'phone']",t,t,Ludwigsvorstadt-Isarvorstadt,48.12701,11.5577,Entire rental unit,Entire home/apt,12,1.0,1 bath,2.0,5.0,"[""Iron"", ""Oven"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Dishwasher"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Stove"", ""Coffee maker"", ""Smoke alarm"", ""Hot water kettle"", ""Refrigerator"", ""TV"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Wifi \u2013 40 Mbps"", ""Long term stays allowed"", ""Private entrance""]",130.0,1,90,1.0,3.0,90.0,90.0,2.7,90.0,t,8,37,65,318,2025-06-26,173,53,5,151,68,255,33150.0,2022-07-23,2025-06-15,4.53,4.58,4.51,4.61,4.67,4.56,4.35,t,2,2,0,0,4.85
673964287276447019,27030643,2015-02-01,"Munich, Germany",within an hour,100%,75%,t,1.0,1.0,"['email', 'phone']",t,t,Sendling-Westpark,48.1224,11.53203,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Iron"", ""Drying rack for clothing"", ""Lock on bedroom door"", ""50 inch HDTV with Netflix"", ""Microwave"", ""Hangers"", ""Extra pillows and blankets"", ""Dishwasher"", ""Bidet"", ""Shower gel"", ""Bed linens"", ""Portable fans"", ""Free street parking"", ""Elevator"", ""Paid washer \u2013 In unit"", ""Host greets you"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Shared patio or balcony"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Room-darkening shades"", ""Books and reading material"", ""Outdoor furniture"", ""Mini fridge"", ""Wifi"", ""Hot water"", ""Shampoo"", ""Dishes and silverware"", ""Long term stays allowed""]",57.0,2,40,1.0,2.0,40.0,40.0,2.0,40.0,t,16,28,30,32,2025-06-25,94,31,5,32,37,186,10602.0,2022-07-28,2025-06-09,4.85,4.91,4.94,4.85,4.9,4.69,4.69,f,1,0,1,0,2.65
674490521866355983,120691044,2017-03-14,,a few days or more,0%,0%,f,1.0,2.0,"['email', 'phone']",t,t,Obergiesing,48.11502,11.57889,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Kitchen"", ""First aid kit"", ""Dedicated workspace"", ""Smoke alarm"", ""Washer""]",69.0,135,730,135.0,135.0,730.0,730.0,135.0,730.0,t,0,0,22,297,2025-06-25,1,0,0,122,0,0,0.0,2022-08-31,2022-08-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.03
674630728093806385,470418966,2022-07-19,,within an hour,100%,100%,f,1.0,1.0,"['email', 'phone']",f,t,Laim,48.13412,11.48585,Private room in rental unit,Private room,5,1.0,1 shared bath,2.0,5.0,"[""Wifi"", ""Bed linens"", ""Free street parking"", ""Smoke alarm"", ""Washer""]",279.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,30,60,87,353,2025-06-25,10,5,1,178,4,30,8370.0,2023-09-24,2025-06-01,4.2,4.5,4.7,4.7,4.6,4.4,4.1,f,1,0,1,0,0.47
675664525995008309,470593174,2022-07-20,"Munich, Germany",within an hour,100%,88%,t,1.0,3.0,"['email', 'phone']",t,t,Bogenhausen,48.16001,11.6203,Entire condo,Entire home/apt,8,1.0,1 bath,2.0,4.0,"[""Exterior security cameras on property"", ""Pets allowed"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Blender"", ""Siemens electric stove"", ""Hangers"", ""Outdoor playground"", ""Garden view"", ""First aid kit"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Shower gel"", ""Baking sheet"", ""Conditioner"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Fast wifi \u2013 238 Mbps"", ""Free street parking"", ""Shared backyard \u2013 Not fully fenced"", ""Laundromat nearby"", ""Central heating"", ""Coffee maker: Nespresso"", ""Housekeeping available 12 hours a day, every day - available at extra cost"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Paid washer \u2013 In building"", ""Refrigerator"", ""Paid dryer \u2013 In building"", ""55 inch HDTV with Amazon Prime Video, Netflix"", ""Kitchen"", ""Clamp on table seat high chair - always at the listing"", ""Self check-in"", ""Hair dryer"", ""EV charger"", ""Dedicated workspace"", ""Stainless steel oven"", ""Room-darkening shades"", ""Books and reading material"", ""Coffee"", ""Dining table"", ""Freezer"", ""Fire extinguisher"", ""Lockbox"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Long term stays allowed"", ""Bathtub"", ""Free parking on premises""]",224.0,2,365,2.0,3.0,365.0,365.0,2.1,365.0,t,13,27,57,286,2025-06-26,117,47,4,152,56,255,57120.0,2022-08-11,2025-06-22,4.91,4.92,4.95,4.94,4.96,4.74,4.68,f,1,1,0,0,3.34
675924121931253130,93129865,2016-09-02,"Munich, Germany",a few days or more,0%,0%,f,1.0,3.0,"['email', 'phone']",t,t,Schwanthalerhöhe,48.13901394943996,11.532180458307266,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,1.0,"[""Pets allowed"", ""Wifi"", ""Lock on bedroom door"", ""Iron"", ""Air conditioning"", ""Lockbox"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Washer""]",225.0,2,20,2.0,2.0,20.0,20.0,2.0,20.0,t,29,59,89,362,2025-06-25,3,0,0,187,0,0,0.0,2022-08-21,2023-06-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.09
675955696394229267,396452009,2021-04-11,"Munich, Germany",,,,f,1.0,1.0,"['email', 'phone']",t,t,Schwanthalerhöhe,48.1389398,11.5321857,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Fire extinguisher"", ""Pets allowed"", ""Wifi"", ""Lock on bedroom door"", ""Kitchen"", ""First aid kit"", ""Smoking allowed"", ""Dedicated workspace"", ""Smoke alarm"", ""BBQ grill"", ""Washer"", ""Carbon monoxide alarm""]",247.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,30,60,90,180,2025-06-25,0,0,0,180,0,0,0.0,,,,,,,,,,f,1,0,1,0,
677937941488773616,471220294,2022-07-24,,within an hour,100%,100%,f,1.0,1.0,"['email', 'phone']",f,t,Laim,48.13198,11.51146,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Washer"", ""TV""]",69.0,180,730,180.0,180.0,1125.0,1125.0,180.0,1125.0,t,29,59,89,364,2025-06-25,0,0,0,189,0,0,0.0,,,,,,,,,,t,1,1,0,0,
678085095618818312,471257795,,,,,,f,,,,,,Allach-Untermenzing,48.19378,11.4539,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Outdoor dining area"", ""Luggage dropoff allowed"", ""Iron"", ""Drying rack for clothing"", ""Lock on bedroom door"", ""Free parking on premises"", ""Microwave"", ""Blender"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""First aid kit"", ""Dishwasher"", ""Bathtub"", ""Outdoor shower"", ""Shower gel"", ""Essentials"", ""Bed linens"", ""Portable fans"", ""Free street parking"", ""Host greets you"", ""Central heating"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""TV"", ""Barbecue utensils"", ""Long term stays allowed"", ""Private backyard"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Books and reading material"", ""Coffee"", ""Outdoor furniture"", ""Rice maker"", ""Dining table"", ""Sun loungers"", ""Fire extinguisher"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""BBQ grill"", ""Dryer"", ""Exercise equipment""]",95.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,21,40,42,132,2025-06-25,6,0,0,132,0,0,0.0,2022-09-14,2023-06-16,5.0,4.83,5.0,5.0,5.0,4.83,5.0,t,5,0,5,0,0.18
678085419833647226,471257795,,,,,,f,,,,,,Allach-Untermenzing,48.1924,11.4531,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Outdoor shower"", ""Outdoor dining area"", ""Wifi"", ""Lock on bedroom door"", ""BBQ grill"", ""Kitchen"", ""First aid kit"", ""TV"", ""Dedicated workspace"", ""Dryer \u2013 In building"", ""Coffee maker"", ""Shared patio or balcony"", ""Smoke alarm"", ""Outdoor furniture"", ""Washer \u2013\u00a0In unit"", ""Refrigerator"", ""Exercise equipment""]",95.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,26,56,83,182,2025-06-25,9,1,0,178,1,6,570.0,2022-08-21,2024-08-09,5.0,4.78,4.89,5.0,5.0,4.89,4.89,t,5,0,5,0,0.26
678085581338303587,471257795,,,,,,f,,,,,,Allach-Untermenzing,48.19216,11.45509,Private room in townhouse,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Outdoor dining area"", ""Iron"", ""Lock on bedroom door"", ""Free parking on premises"", ""First aid kit"", ""Outdoor shower"", ""Coffee maker"", ""Smoke alarm"", ""Refrigerator"", ""TV"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Outdoor furniture"", ""Private patio or balcony"", ""Free washer \u2013 In building"", ""Gym"", ""Wifi"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""BBQ grill"", ""Free dryer"", ""Exercise equipment""]",94.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,17,42,69,155,2025-06-25,18,1,0,155,1,6,564.0,2022-07-28,2025-05-07,4.89,4.94,4.94,4.94,5.0,4.56,4.72,t,5,0,5,0,0.51
678677417508025965,471412446,2022-07-25,,within an hour,86%,40%,f,1.0,1.0,"['email', 'phone']",t,t,Bogenhausen,48.13684,11.61545,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Outdoor dining area"", ""Wifi"", ""Kitchen"", ""Free parking on premises"", ""Dedicated workspace"", ""Washer"", ""TV""]",100.0,5,15,5.0,5.0,15.0,15.0,5.0,15.0,t,19,49,79,354,2025-06-26,9,0,0,178,0,0,0.0,2022-08-12,2023-01-29,4.89,4.78,4.67,4.67,4.67,5.0,4.67,f,1,1,0,0,0.26
679315469379251692,58207735,2016-02-10,"Munich, Germany",within a few hours,100%,88%,f,2.0,2.0,"['email', 'phone']",t,t,Ramersdorf-Perlach,48.10009,11.62673,Entire villa,Entire home/apt,6,1.5,1.5 baths,3.0,6.0,"[""Outdoor dining area"", ""Washer"", ""Children\u2019s books and toys"", ""Outdoor shower"", ""Indoor fireplace"", ""Coffee maker"", ""Central heating"", ""Smoke alarm"", ""Refrigerator"", ""TV"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Private pool"", ""Private patio or balcony"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""BBQ grill"", ""Dryer"", ""Free parking on premises"", ""Backyard""]",220.0,7,365,7.0,10.0,365.0,365.0,7.1,365.0,t,0,13,20,20,2025-06-26,10,3,0,20,3,42,9240.0,2022-09-02,2025-04-20,5.0,4.8,5.0,5.0,5.0,5.0,4.7,f,1,1,0,0,0.29
